image_path,label,source,family,split
sid_export\fake\unknown_generator\0000707.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000708.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000713.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000715.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000717.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000719.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000723.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000724.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000727.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000728.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000729.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000730.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000731.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000733.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000739.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000741.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000742.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000743.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000744.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000746.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000749.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000750.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000751.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000752.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000754.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000755.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000757.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000763.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000764.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000765.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000769.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000770.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000774.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000776.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000779.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000783.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000785.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000786.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000787.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000788.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000789.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000790.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000792.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000794.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000795.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000810.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000811.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000812.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000815.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000817.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000819.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000820.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000824.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000826.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000829.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000830.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000832.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000834.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000835.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000838.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000840.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000843.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000844.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000848.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000850.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000851.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000854.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000861.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000862.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000865.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000866.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000869.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000870.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000874.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000876.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000877.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000878.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000879.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000880.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000884.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000888.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000889.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000890.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000892.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000893.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000896.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000897.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000898.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000900.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000902.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000903.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000904.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000907.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000909.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000912.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000913.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000915.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000916.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000917.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000920.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000923.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000926.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000927.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000930.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000933.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000934.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000935.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000937.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000938.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000939.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000942.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000943.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000944.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000945.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000946.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000948.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000949.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000950.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000952.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000954.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000955.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000956.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000957.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000961.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000962.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000964.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000965.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000968.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000969.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000970.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000971.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000973.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000974.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000977.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000980.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000983.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000984.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000985.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000986.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000987.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000989.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000990.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0000992.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000993.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000997.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0000999.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001001.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001002.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001003.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001004.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001006.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001007.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001009.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001012.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001014.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001017.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001020.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001024.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001028.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001029.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001038.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001040.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001043.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001044.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001046.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001047.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001048.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001051.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001052.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0001054.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001055.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001060.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001061.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001064.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001065.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001066.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001067.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001068.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0001072.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0001073.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0001074.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001076.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001077.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0001080.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0001082.jpg,1,sid_export,unknown_generator,train
